CardID,Responded
C0105309196,F
C0105309826,F
C0105310135,F
C0105310408,F
C0105310482,F
C0105310482,F
C0105310776,F
C0105311052,F
C0105311296,F
C0105311392,F
C0105311633,F
C0105311638,F
C0105311809,F
C0105312010,T
C0105312129,F
C0105312221,F
C0105312315,F
C0105312729,F
C0105313296,F
C0105313374,F
C0105313745,F
C0105313818,F
C0105313880,F
C0105314070,F
C0105314291,F
C0105314379,T
C0105314494,F
C0105314618,F
C0105314640,F
C0105314819,F
C0105315002,F
C0105315186,F
C0105315300,F
C0105315300,F
C0105315300,F
C0105315300,F
C0105315373,F
C0105315850,F
C0105316007,F
C0105316189,F
C0105316202,F
C0105316370,F
C0105316458,F
C0105316674,F
C0105316674,F
C0105316674,F
C0105316674,F
C0105316712,F
C0105316712,F
C0105317000,F
C0105317113,F
C0105317279,F
C0105317857,F
C0105318747,F
C0105318814,F
C0105319206,F
C0105319208,F
C0105319512,F
C0105319742,F
C0105319955,F
C0105319955,F
C0105319955,F
C0105320180,F
C0105320525,F
C0105320572,T
C0105321101,F
C0105321263,F
C0105321357,F
C0105321386,F
C0105321522,F
C0105322153,F
C0105323025,F
C0105323457,F
C0105323523,F
C0105323600,F
C0105323705,T
C0105323830,F
C0105324451,F
C0105324528,F
C0105324683,F
C0105324684,F
C0105324764,F
C0105324834,F
C0105325022,F
C0105325137,F
C0105325253,F
C0105325492,F
C0105325577,F
C0105325841,F
C0105326070,F
C0105326070,F
C0105326201,F
C0105326201,F
C0105326528,F
C0105326720,F
C0105326994,F
C0105327412,F
C0105327463,F
C0105327684,F
C0105327707,F
C0105327870,F
C0105327943,F
C0105328138,F
C0105328138,F
C0105328474,F
C0105328584,F
C0105329010,F
C0105329360,F
C0105329534,F
C0105329894,F
C0105330318,F
C0105330492,F
C0105330553,F
C0105330622,T
C0105330805,F
C0105331186,F
C0105331358,F
C0105331662,F
C0105331754,F
C0105331754,F
C0105332129,F
C0105334117,F
C0105334362,F
C0105334413,F
C0105334545,F
C0105334608,F
C0105335323,F
C0105335564,F
C0105335725,F
C0105335941,F
C0105336054,F
C0105336054,F
C0105336207,F
C0105336479,F
C0105336896,F
C0105337252,F
C0105337281,F
C0105337790,F
C0105338128,F
C0105338316,F
C0105338483,F
C0105338577,F
C0105338618,F
C0105338618,F
C0105338881,F
C0105339026,T
C0105339215,F
C0105339249,F
C0105339400,F
C0105339653,F
C0105339914,F
C0105340006,F
C0105340196,F
C0105340236,F
C0105340458,F
C0105340558,F
C0105340703,F
C0105341347,F
C0105341901,F
C0105342777,F
C0105342976,F
C0105343601,F
C0105343700,F
C0105344121,F
C0105344121,F
C0105344183,F
C0105344378,F
C0105344416,F
C0105344421,F
C0105344460,F
C0105344508,F
C0105344667,F
C0105344667,F
C0105344710,F
C0105344895,F
C0105345516,F
C0105345774,F
C0105346164,F
C0105346164,F
C0105346224,F
C0105346300,F
C0105346388,F
C0105346550,F
C0105346980,F
C0105347412,F
C0105347424,F
C0105347781,F
C0105347985,F
C0105348039,F
C0105348307,F
C0105348337,F
C0105348422,F
C0105348613,F
C0105348663,F
C0105348791,F
C0105348791,F
C0105348791,F
C0105348791,F
C0105348815,F
C0105348816,F
C0105349164,F
C0105349236,F
C0105349389,F
C0105349520,F
C0105349523,F
C0105349573,F
C0105349739,F
C0105349941,F
C0105350022,F
C0105350115,F
C0105350281,F
C0105350363,F
C0105350468,F
C0105350468,F
C0105350737,F
C0105350737,F
C0105350797,F
C0105351244,F
C0105351282,F
C0105351645,F
C0105351940,F
C0105352031,F
C0105352118,F
C0105352328,F
C0105352373,F
C0105353082,F
C0105353147,F
C0105353268,F
C0105353740,F
C0105353825,F
C0105353973,F
C0105354036,F
C0105354369,F
C0105354438,F
C0105354564,F
C0105354564,F
C0105354612,F
C0105355673,F
C0105355928,F
C0105356138,F
C0105356683,F
C0105356792,F
C0105357069,F
C0105357258,F
C0105357889,F
C0105358604,F
C0105358817,F
C0105359021,F
C0105359451,F
C0105359962,F
C0105360016,F
C0105360016,F
C0105360016,F
C0105360062,F
C0105360637,F
C0105360955,F
C0105361016,F
C0105361016,F
C0105361016,F
C0105361058,T
C0105361391,F
C0105361751,F
C0105361975,F
C0105362815,F
C0105362856,F
C0105362867,F
C0105363048,F
C0105363291,F
C0105364083,F
C0105364480,F
C0105364694,F
C0105364900,F
C0105365325,F
C0105365384,F
C0105365439,F
C0105365478,F
C0105365521,F
C0105365743,F
C0105365791,F
C0105366096,F
C0105366134,F
C0105366206,F
C0105366278,F
C0105366378,F
C0105366760,F
C0105367133,F
C0105367218,F
C0105367275,F
C0105367570,F
C0105367576,F
C0105367602,F
C0105367636,F
C0105367650,F
C0105368006,F
C0105368098,F
C0105368309,F
C0105368386,F
C0105368397,F
C0105368720,F
C0105369001,F
C0105369001,F
C0105369055,F
C0105369186,F
C0105369205,F
C0105369463,F
C0105369736,F
C0105369879,F
C0105369928,F
C0105369928,F
C0105369928,F
C0105370298,F
C0105370459,T
C0105370459,F
C0105370590,F
C0105370620,F
C0105371388,F
C0105371516,F
C0105371664,F
C0105371781,F
C0105371916,F
C0105372667,F
C0105372751,F
C0105373101,F
C0105373447,F
C0105373565,F
C0105373931,F
C0105374148,F
C0105374238,F
C0105374266,F
C0105374542,F
C0105374693,F
C0105374844,F
C0105375593,F
C0105375748,F
C0105375876,F
C0105375953,F
C0105376216,F
C0105376464,F
C0105377202,F
C0105377328,F
C0105377403,F
C0105377760,F
C0105377760,F
C0105378063,F
C0105378476,F
C0105378484,F
C0105378546,F
C0105378611,F
C0105378611,F
C0105378661,F
C0105379675,F
C0105379836,F
C0105380554,F
C0105380605,F
C0105380820,F
C0105380905,F
C0105380930,F
C0105381095,F
C0105381223,F
C0105381264,F
C0105381518,F
C0105381869,F
C0105382057,F
C0105382160,F
C0105382176,F
C0105382381,F
C0105382419,F
C0105382719,F
C0105383442,T
C0105383785,F
C0105384066,F
C0105384253,F
C0105384303,F
C0105384684,F
C0105384724,F
C0105384976,F
C0105385920,F
C0105386181,F
C0105386578,F
C0105386859,F
C0105387084,F
C0105387225,F
C0105387457,F
C0105387564,F
C0105388215,F
C0105388334,F
C0105388448,F
C0105388598,F
C0105388640,F
C0105388728,F
C0105388885,F
C0105389434,F
C0105389562,F
C0105389628,F
C0105389646,F
C0105389879,F
C0105389972,F
C0105390081,F
C0105390156,F
C0105390622,F
C0105390781,F
C0105391083,F
C0105391111,F
C0105391167,F
C0105391294,F
C0105391483,F
C0105391650,T
C0105391687,F
C0105391858,F
C0105392136,F
C0105392456,F
C0105392456,F
C0105392526,F
C0105392526,F
C0105392608,F
C0105392779,F
C0105393355,F
C0105393382,F
C0105393504,F
C0105393733,F
C0105394200,F
C0105395109,F
C0105395255,F
C0105395385,F
C0105395642,F
C0105395784,F
C0105395990,F
C0105396076,F
C0105396428,F
C0105396566,F
C0105396728,F
C0105397264,F
C0105397390,F
C0105397390,F
C0105397555,F
C0105397853,F
C0105398565,F
C0105398774,F
C0105398794,F
C0105398998,F
C0105399171,F
C0105399446,F
C0105399863,F
C0105400026,F
C0105400187,F
C0105400205,F
C0105400285,F
C0105400339,F
C0105400528,F
C0105401148,F
C0105401245,F
C0105401709,F
C0105401927,F
C0105402206,F
C0105402357,F
C0105402456,F
C0105402689,F
C0105402747,F
C0105402887,F
C0105402953,F
C0105403092,F
C0105403252,F
C0105403769,F
C0105404029,F
C0105404078,F
C0105404355,F
C0105404380,T
C0105404643,F
C0105404643,F
C0105404992,F
C0105405210,F
C0105405435,F
C0105405776,F
C0105405807,F
C0105406029,F
C0105406336,F
C0105406430,F
C0105406561,F
C0105406758,F
C0105407191,F
C0105407198,T
C0105407198,F
C0105407461,T
C0105407628,F
C0105407750,F
C0105407798,F
C0105408020,F
C0105408111,F
C0105408176,F
C0105408231,F
C0105408350,F
C0105408635,F
C0105408656,F
C0105409236,F
C0105409275,F
C0105409418,F
C0105409484,F
C0105409501,F
C0105409686,F
C0105409790,F
C0105410256,F
C0105410288,F
C0105410311,F
C0105410611,F
C0105410878,F
C0105410946,F
C0105411144,F
C0105411360,F
C0105411433,F
C0105411504,F
C0105411815,F
C0105411901,F
C0105412399,F
C0105412399,F
C0105412719,F
C0105412870,F
C0105412960,F
C0105413190,F
C0105413405,F
C0105413437,F
C0105413558,F
C0105413724,F
C0105413887,F
C0105413900,F
C0105413960,F
C0105413960,F
C0105413969,F
C0105414000,F
C0105414186,F
C0105414520,F
C0105414582,F
C0105414582,F
C0105414745,F
C0105414844,F
C0105415734,F
C0105415734,F
C0105415734,F
C0105416086,F
C0105416086,F
C0105416135,F
C0105416187,F
C0105416319,F
C0105416361,F
C0105416749,F
C0105416922,F
C0105417298,F
C0105417352,F
C0105417416,F
C0105417529,F
C0105417774,F
C0105417792,F
C0105417847,F
C0105418100,F
C0105418380,F
C0105418415,F
C0105419614,F
C0105419683,F
C0105420249,F
C0105420504,F
C0105420577,F
C0105420577,F
C0105420577,T
C0105420646,F
C0105420689,F
C0105421282,F
C0105421830,F
C0105422078,F
C0105422373,F
C0105422403,F
C0105422466,F
C0105422466,F
C0105422535,F
C0105422564,F
C0105422951,F
C0105422969,F
C0105423038,F
C0105423446,F
C0105424045,F
C0105424163,F
C0105424308,F
C0105424668,F
C0105424807,F
C0105424876,F
C0105424910,F
C0105424987,F
C0105425039,F
C0105425182,F
C0105425607,F
C0105425693,F
C0105425927,F
C0105426605,F
C0105426705,F
C0105426841,F
C0105426972,F
C0105427062,F
C0105427228,F
C0105427260,F
C0105427271,F
C0105427483,F
C0105427579,F
C0105427689,F
C0105427741,F
C0105427851,F
C0105427851,F
C0105427851,F
C0105428345,F
C0105428345,F
C0105428673,F
C0105429018,F
C0105429085,F
C0105429607,F
C0105429860,F
C0105429999,F
C0105430148,F
C0105430329,F
C0105430417,F
C0105430476,F
C0105430938,F
C0105431112,F
C0105431112,F
C0105431899,F
C0105432252,F
C0105432349,F
C0105432664,F
C0105432935,F
C0105434112,F
C0105434297,F
C0105434371,F
C0105434526,F
C0105434543,F
C0105434595,T
C0105434685,F
C0105434936,F
C0105435024,F
C0105435089,F
C0105435607,F
C0105436047,F
C0105436453,F
C0105436611,F
C0105436611,F
C0105436617,T
C0105436653,F
C0105437498,F
C0105437654,F
C0105438046,F
C0105438271,F
C0105438547,F
C0105438587,F
C0105438887,F
C0105439039,F
C0105439328,F
C0105439508,F
C0105439760,F
C0105439795,F
C0105440376,F
C0105440426,F
C0105440503,F
C0105440690,F
C0105441062,F
C0105441082,F
C0105441155,F
C0105441286,F
C0105441788,F
C0105441806,F
C0105441893,F
C0105442219,F
C0105442464,F
C0105443129,F
C0105443237,F
C0105443480,F
C0105443480,F
C0105444067,F
C0105444153,F
C0105444526,F
C0105444616,T
C0105444616,F
C0105444755,F
C0105444830,F
C0105445015,F
C0105445119,F
C0105445220,F
C0105445669,F
C0105445743,F
C0105445939,F
C0105446663,F
C0105446980,F
C0105447201,F
C0105447258,F
C0105447450,F
C0105447665,F
C0105447906,F
C0105448244,F
C0105448404,F
C0105448565,F
C0105448673,F
C0105449256,F
C0105449544,F
C0105449605,F
C0105449683,F
C0105449786,F
C0105449879,F
C0105449997,F
C0105450090,F
C0105450250,F
C0105450263,F
C0105450600,F
C0105450605,F
C0105450730,F
C0105451413,F
C0105451631,F
C0105452413,F
C0105452636,F
C0105452655,F
C0105452750,F
C0105452774,F
C0105453172,F
C0105453724,F
C0105453812,F
C0105454023,F
C0105454071,F
C0105454218,F
C0105454399,F
C0105454465,F
C0105454482,F
C0105454961,F
C0105455506,F
C0105455809,F
C0105455928,F
C0105456383,F
C0105456621,F
C0105456656,F
C0105456833,F
C0105456882,T
C0105456941,F
C0105457045,F
C0105457886,F
C0105457968,F
C0105458106,F
C0105458245,F
C0105458529,F
C0105458757,F
C0105458812,F
C0105458939,F
C0105459220,F
C0105459979,F
C0105460040,F
C0105460453,T
C0105461392,F
C0105461433,F
C0105461984,F
C0105462046,F
C0105462080,F
C0105462368,F
C0105462686,F
C0105462702,F
C0105462845,F
C0105462886,F
C0105462916,F
C0105462979,F
C0105463055,F
C0105463171,T
C0105463309,F
C0105463312,F
C0105463352,F
C0105463352,F
C0105463588,F
C0105463588,F
C0105463588,F
C0105463588,F
C0105463588,F
C0105463763,F
C0105464060,F
C0105464116,F
C0105464310,F
C0105464615,F
C0105464697,F
C0105464697,F
C0105464697,F
C0105464781,F
C0105465111,F
C0105465424,F
C0105465440,F
C0105465545,F
C0105465758,F
C0105465894,F
C0105466320,F
C0105466441,F
C0105466500,F
C0105466821,F
C0105467142,F
C0105468010,F
C0105468044,F
C0105468215,F
C0105468483,F
C0105468540,F
C0105468653,F
C0105468736,F
C0105468743,F
C0105468958,F
C0105469025,F
C0105469110,F
C0105469167,F
C0105469259,F
C0105469413,F
C0105469650,F
C0105469650,F
C0105469726,F
C0105469726,F
C0105469726,F
C0105470213,F
C0105470349,F
C0105470531,T
C0105470668,F
C0105471022,F
C0105471077,F
C0105472101,F
C0105472275,F
C0105472415,F
C0105472750,F
C0105472806,F
C0105472856,F
C0105472866,F
C0105473018,T
C0105473062,F
C0105473106,F
C0105473360,F
C0105473417,F
C0105473695,F
C0105473699,F
C0105473741,F
C0105473842,F
C0105474296,F
C0105474672,F
C0105474762,T
C0105474921,F
C0105475117,F
C0105475146,F
C0105475339,F
C0105475444,F
C0105475483,F
C0105476019,F
C0105476019,F
C0105476033,F
C0105476033,F
C0105476033,F
C0105476033,F
C0105476066,F
C0105476167,F
C0105476335,F
C0105476415,F
C0105478118,F
C0105479086,F
C0105479439,F
C0105479524,F
C0105479836,F
C0105479925,F
C0105480742,F
C0105480883,F
C0105481017,F
C0105482013,F
C0105482157,F
C0105482209,F
C0105482321,F
C0105482334,F
C0105482422,F
C0105482557,F
C0105482634,F
C0105482706,F
C0105482717,F
C0105482901,F
C0105483116,F
C0105483372,F
C0105483470,F
C0105483515,F
C0105483756,F
C0105483999,F
C0105484518,F
C0105484754,F
C0105484966,F
C0105485050,F
C0105485225,F
C0105485626,F
C0105485681,F
C0105485999,F
C0105486147,F
C0105486338,F
C0105486640,F
C0105486937,F
C0105487023,F
C0105487154,F
C0105487206,F
C0105487300,F
C0105487356,F
C0105487454,F
C0105487506,F
C0105487574,F
C0105487642,F
C0105487807,F
C0105487807,F
C0105487863,F
C0105487972,F
C0105488283,F
C0105488963,F
C0105488974,F
C0105489010,F
C0105489074,F
C0105489162,F
C0105489246,F
C0105489611,F
C0105489662,F
C0105489709,F
C0105490568,F
C0105490680,F
C0105490992,F
C0105491145,F
C0105491335,F
C0105491440,F
C0105491679,F
C0105491892,F
C0105492028,T
C0105492116,F
C0105492120,F
C0105492409,F
C0105492422,F
C0105492611,F
C0105492743,F
C0105493053,F
C0105493127,F
C0105493245,F
C0105493621,F
C0105493689,F
C0105494705,F
C0105495227,F
C0105495288,F
C0105496217,F
C0105496331,F
C0105496382,F
C0105496737,F
C0105496853,F
C0105497083,F
C0105497365,F
C0105497761,F
C0105497918,F
C0105498066,F
C0105498196,F
C0105498429,F
C0105498923,F
C0105498995,F
C0105499329,F
C0105499419,F
C0105499427,F
C0105499954,F
C0105500204,F
C0105500398,F
C0105501542,F
C0105501608,F
C0105501766,F
C0105501878,F
C0105502207,F
C0105502248,F
C0105502398,F
C0105502487,F
C0105502656,F
C0105502720,F
C0105503159,F
C0105503235,F
C0105503790,F
C0105503939,F
C0105503964,F
C0105503964,F
C0105503964,F
C0105503964,F
C0105504025,F
C0105504622,F
C0105504683,F
C0105504753,F
C0105504855,F
C0105505191,F
C0105505253,F
C0105505740,F
C0105506338,F
C0105506442,F
C0105506478,F
C0105506717,F
C0105506722,F
C0105507008,F
C0105507076,F
C0105507292,F
C0105507364,F
C0105507654,F
C0105507956,F
C0105508005,F
C0105508050,T
C0105508668,F
C0105508923,F
C0105509056,F
C0105509073,F
C0105509142,F
C0105509223,F
C0105509223,F
C0105509248,F
C0105509248,F
C0105509314,F
C0105509314,F
C0105509620,F
C0105510168,F
C0105510306,F
C0105510676,F
C0105510964,F
C0105511050,F
C0105511417,F
C0105512341,F
C0105512458,F
C0105512464,F
C0105512564,F
C0105512680,F
C0105512741,F
C0105512846,F
C0105513137,F
C0105513364,F
C0105513448,F
C0105513679,F
C0105514193,F
C0105514257,F
C0105514458,F
C0105514549,F
C0105514627,F
C0105514816,F
C0105514968,F
C0105515015,F
C0105515642,F
C0105515845,F
C0105515999,F
C0105516014,F
C0105516371,F
C0105516482,F
C0105516482,F
C0105516717,F
C0105517028,F
C0105517171,F
C0105517277,F
C0105517525,F
C0105517811,F
C0105517811,F
C0105517998,F
C0105518120,F
C0105518206,F
C0105518249,F
C0105518790,F
C0105518896,T
C0105519241,F
C0105519306,T
C0105519464,T
C0105519464,F
C0105519807,F
C0105520317,F
C0105520401,F
C0105520526,F
C0105520526,F
C0105520778,F
C0105520952,T
C0105521088,F
C0105521134,F
C0105521789,F
C0105521972,F
C0105522269,F
C0105522486,F
C0105522512,F
C0105522551,F
C0105522551,F
C0105522581,F
C0105522695,F
C0105522716,F
C0105522743,F
C0105522958,F
C0105523074,F
C0105523099,F
C0105523179,F
C0105523446,F
C0105523492,F
C0105523532,F
C0105523699,F
C0105524013,F
C0105524391,F
C0105524633,F
C0105525180,F
C0105525183,F
C0105525318,F
C0105525626,F
C0105525897,F
C0105526115,F
C0105526122,F
C0105526285,F
C0105526342,T
C0105526536,F
C0105526538,F
C0105527006,F
C0105527060,F
C0105527260,F
C0105527553,T
C0105527845,F
C0105527972,F
C0105528212,F
C0105528247,F
C0105528341,F
C0105528419,F
C0105528481,F
C0105528753,F
C0105528861,F
C0105528952,F
C0105529038,F
C0105529058,F
C0105529120,F
C0105529202,F
C0105529370,F
C0105529719,F
C0105529932,F
C0105529932,F
C0105530135,F
C0105530268,F
C0105530314,F
C0105530314,F
C0105530344,T
C0105530714,F
C0105530714,F
C0105530851,F
C0105530865,F
C0105530925,F
C0105530927,F
C0105531152,F
C0105531692,F
C0105532221,F
C0105532313,F
C0105532424,F
C0105532947,F
C0105533092,F
C0105533491,F
C0105533611,F
C0105533737,F
C0105533819,F
C0105533885,F
C0105534124,F
C0105534401,F
C0105534401,F
C0105534611,F
C0105534788,F
C0105534989,F
C0105535323,F
C0105535358,F
C0105535781,F
C0105536104,F
C0105536948,F
C0105537369,F
C0105537909,F
C0105537994,F
C0105538110,F
C0105538177,T
C0105538277,F
C0105538411,F
C0105538800,F
C0105539110,F
C0105539333,F
C0105539533,F
C0105539727,F
C0105539788,F
C0105539815,F
C0105539865,F
C0105540190,F
C0105540486,F
C0105540690,F
C0105541115,F
C0105541191,F
C0105541562,F
C0105541601,F
C0105541601,F
C0105541601,F
C0105541601,F
C0105541653,F
C0105541742,F
C0105542017,F
C0105542272,F
C0105542654,F
C0105542671,F
C0105542716,F
C0105543286,F
C0105543511,F
C0105544033,F
C0105544127,F
C0105544405,F
C0105544446,F
C0105545082,F
C0105545135,F
C0105545718,F
C0105545755,F
C0105545901,F
C0105546205,F
C0105546349,F
C0105546424,F
C0105546937,F
C0105547169,F
C0105547175,F
C0105547410,F
C0105547597,F
C0105548108,F
C0105548108,F
C0105548387,F
C0105548457,F
C0105548618,F
C0105548618,F
C0105548618,F
C0105548618,F
C0105548769,F
C0105548849,F
C0105548988,F
C0105549158,F
C0105549333,F
C0105549881,F
C0105550015,F
C0105550153,F
C0105550479,F
C0105550847,F
C0105550934,F
C0105550940,F
C0105551062,F
C0105551277,F
C0105551367,F
C0105551816,F
C0105551979,F
C0105551992,F
C0105552155,F
C0105552278,F
C0105552396,F
C0105552650,F
C0105552710,F
C0105552772,F
C0105552792,F
C0105552883,F
C0105553016,F
C0105553084,F
C0105553275,F
C0105553359,F
C0105553403,F
C0105554105,F
C0105554144,F
C0105554548,F
C0105554825,F
C0105554991,F
C0105555273,F
C0105555532,F
C0105555613,F
C0105556000,F
C0105556000,F
C0105556038,F
C0105556172,F
C0105556348,F
C0105556599,T
C0105556867,F
C0105556919,F
C0105557094,F
C0105557156,F
C0105557552,F
C0105557661,F
C0105557898,F
C0105557942,F
C0105558484,F
C0105558759,F
C0105558839,F
C0105558881,F
C0105558910,F
C0105558951,F
C0105559383,F
C0105559891,F
C0105559906,F
C0105559970,F
C0105560056,F
C0105560598,F
C0105561110,F
C0105561223,F
C0105561378,F
C0105561485,F
C0105561540,F
C0105561608,F
C0105561692,F
C0105562104,F
C0105562194,F
C0105562275,T
C0105562415,F
C0105563089,F
C0105563424,F
C0105563529,F
C0105563557,F
C0105563761,F
C0105563814,F
C0105564307,F
C0105564364,F
C0105564489,F
C0105564489,F
C0105565313,F
C0105565476,F
C0105565480,F
C0105565521,F
C0105565733,F
C0105565972,F
C0105566303,F
C0105566347,F
C0105566706,F
C0105566808,F
C0105566949,F
C0105567218,F
C0105567330,F
C0105567349,F
C0105567367,F
C0105567552,F
C0105567637,F
C0105567836,F
C0105568040,F
C0105568477,F
C0105568715,F
C0105568715,F
C0105568828,F
C0105568967,T
C0105569082,F
C0105569913,F
C0105570101,F
C0105570193,F
C0105570294,F
C0105570501,F
C0105570914,F
C0105570963,F
C0105571121,F
C0105571206,F
C0105571416,F
C0105571635,F
C0105572084,F
C0105572300,F
C0105572905,F
C0105572934,F
C0105572991,F
C0105573219,F
C0105573398,F
C0105573430,F
C0105573446,F
C0105573735,F
C0105573847,F
C0105574224,F
C0105574235,F
C0105574353,F
C0105574596,F
C0105575163,F
C0105575572,F
C0105575911,F
C0105576009,F
C0105576137,F
C0105576162,F
C0105576461,F
C0105576489,F
C0105577189,F
C0105577222,F
C0105577480,F
C0105577680,F
C0105577825,F
C0105577954,F
C0105578037,F
C0105578201,F
C0105578555,F
C0105578669,F
C0105578783,F
C0105579103,F
C0105579730,F
C0105579799,F
C0105580239,F
C0105580333,F
C0105580886,F
C0105581108,F
C0105581964,F
C0105581964,F
C0105581964,F
C0105582464,F
C0105582520,F
C0105582608,F
C0105582642,F
C0105583396,F
C0105583536,F
C0105583641,F
C0105583796,F
C0105583952,F
C0105583984,F
C0105584172,F
C0105584485,F
C0105584814,F
C0105584814,F
C0105584994,F
C0105585127,F
C0105585370,F
C0105586307,F
C0105586346,F
C0105586411,F
C0105586530,F
C0105586578,F
C0105586740,F
C0105587030,F
C0105587112,F
C0105587203,F
C0105587394,F
C0105588248,F
C0105588323,F
C0105588563,F
C0105588644,F
C0105588774,F
C0105589054,F
C0105589149,F
C0105589183,F
C0105589322,F
C0105589507,F
C0105589790,F
C0105589917,F
C0105590139,F
C0105590139,F
C0105590851,F
C0105591052,F
C0105591682,F
C0105591901,F
C0105591974,F
C0105592053,F
C0105592309,F
C0105592387,F
C0105592437,F
C0105592592,F
C0105592888,F
C0105593161,F
C0105593249,F
C0105593249,F
C0105593249,F
C0105593534,F
C0105593534,F
C0105593534,F
C0105593534,F
C0105593783,F
C0105594092,F
C0105594377,F
C0105594769,F
C0105594862,F
C0105594916,F
C0105595017,F
C0105595038,F
C0105595157,F
C0105595239,F
C0105595352,F
C0105595603,F
C0105595798,F
C0105595866,F
C0105595974,F
C0105596320,F
C0105596693,F
C0105596828,F
C0105596903,F
C0105596950,F
C0105597160,F
C0105597538,F
C0105597803,F
C0105598373,F
C0105598519,F
C0105598688,F
C0105598940,F
C0105599618,F
C0105599791,F
C0105600147,F
C0105600243,F
C0105600305,F
C0105600333,F
C0105600349,F
C0105600501,F
C0105600636,F
C0105600832,F
C0105600892,F
C0105601656,F
C0105601733,F
C0105601854,F
C0105602133,F
C0105602439,F
C0105602563,F
C0105603177,F
C0105603207,F
C0105603359,F
C0105603421,F
C0105603582,F
C0105603608,F
C0105603662,F
C0105603703,F
C0105603733,F
C0105604094,F
C0105604202,F
C0105604280,F
C0105604536,F
C0105604559,F
C0105604709,F
C0105604933,F
C0105605136,F
C0105605327,F
C0105605367,F
C0105605818,F
C0105605870,F
C0105605989,F
C0105606080,F
C0105606152,F
C0105606225,F
C0105606284,F
C0105606349,F
C0105606522,F
C0105606530,F
C0105606616,F
C0105606902,F
C0105606983,F
C0105607063,F
C0105607275,F
C0105607408,F
C0105607944,F
C0105608074,F
C0105608456,F
C0105608698,F
C0105608898,F
C0105609280,F
C0105609546,F
C0105609574,F
C0105609666,F
C0105609714,F
C0105609714,F
C0105609864,F
C0105609873,F
C0105609986,F
C0105610059,F
C0105610123,F
C0105610192,F
C0105610750,F
C0105611143,F
C0105611143,F
C0105611181,F
C0105611991,F
C0105612169,F
C0105612803,F
C0105612803,F
C0105612849,F
C0105612956,F
C0105612956,F
C0105613264,F
C0105613467,F
C0105613622,F
C0105614322,F
C0105614420,F
C0105614490,F
C0105614562,F
C0105614662,F
C0105614818,F
C0105614884,F
C0105615535,F
C0105615706,F
C0105615811,F
C0105615868,F
C0105616166,F
C0105616398,F
C0105616933,F
C0105617616,F
C0105618048,F
C0105618173,F
C0105618508,F
C0105618578,F
C0105618598,F
C0105618669,F
C0105618806,F
C0105618901,F
C0105618950,F
C0105619251,F
C0105619358,F
C0105619436,F
C0105619720,F
C0105619727,F
C0105619821,F
C0105620167,F
C0105620467,F
C0105620661,F
C0105620735,F
C0105620835,F
C0105620964,F
C0105621066,F
C0105621131,F
C0105621242,F
C0105621439,F
C0105621762,F
C0105621790,F
C0105621995,F
C0105622096,F
C0105622153,F
C0105622748,F
C0105623471,F
C0105623574,F
C0105623999,F
C0105624041,F
C0105624167,F
C0105624362,F
C0105624804,F
C0105624932,F
C0105625229,F
C0105625425,F
C0105626400,F
C0105626464,F
C0105626758,F
C0105627156,F
C0105627759,F
C0105627981,F
C0105628224,F
C0105628368,F
C0105628616,F
C0105628796,F
C0105628808,F
C0105629149,F
C0105629446,F
C0105629708,F
C0105629793,F
C0105629895,F
C0105631213,F
C0105631692,F
C0105631893,F
C0105631972,F
C0105632211,F
C0105632419,F
C0105632487,F
C0105632675,F
C0105632834,T
C0105632976,F
C0105633118,F
C0105633208,F
C0105633463,F
C0105633463,F
C0105633535,F
C0105633535,F
C0105633535,F
C0105633590,F
C0105633590,F
C0105633617,F
C0105633735,F
C0105633789,F
C0105633789,F
C0105633972,F
C0105634044,F
C0105634228,F
C0105634321,F
C0105634393,F
C0105634541,F
C0105634592,F
C0105635041,F
C0105635113,F
C0105635113,F
C0105635813,F
C0105636097,F
C0105636522,F
C0105636812,F
C0105636858,F
C0105637425,F
C0105637611,F
C0105637727,F
C0105638005,F
C0105638084,F
C0105638247,F
C0105638640,F
C0105638787,F
C0105638972,F
C0105639199,F
C0105639271,F
C0105639547,F
C0105639858,F
C0105639955,F
C0105640165,F
C0105640200,F
C0105640443,F
C0105640627,F
C0105640953,F
C0105640959,F
C0105641059,F
C0105641161,F
C0105641684,F
C0105642048,F
C0105642587,F
C0105642603,F
C0105642764,F
C0105642882,F
C0105642931,F
C0105642972,F
C0105643042,F
C0105643168,F
C0105643449,F
C0105643614,F
C0105643702,F
C0105643813,F
C0105644306,F
C0105644481,F
C0105644482,F
C0105644541,F
C0105644579,F
C0105644699,F
C0105644760,F
C0105645061,F
C0105645399,F
C0105645480,F
C0105645634,F
C0105645696,F
C0105645751,F
C0105645820,T
C0105646245,F
C0105646336,F
C0105647527,F
C0105647758,F
C0105647792,F
C0105647984,F
C0105648015,F
C0105648799,F
C0105649135,F
C0105649135,F
C0105649297,F
C0105649512,F
C0105650082,F
C0105650220,F
C0105650476,F
C0105651120,F
C0105651600,F
C0105651836,F
C0105651870,F
C0105652044,F
C0105652316,F
C0105652502,F
C0105652591,F
C0105652758,F
C0105652794,F
C0105652823,F
C0105653234,F
C0105653342,F
C0105653419,F
C0105653816,F
C0105653946,F
C0105654346,F
C0105654770,F
C0105654787,T
C0105654795,F
C0105654833,F
C0105655053,T
C0105655209,F
C0105655280,F
C0105655430,F
C0105655851,F
C0105655960,F
